Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2020-01-02,127.06417083740234,127.107697563838,126.289442923819,126.97711738453103,5777000
2020-01-03,125.59308624267578,126.5419080144191,124.47887083902401,124.91411164615346,5752400
2020-01-06,125.4364242553711,125.52346446001732,124.34832207856356,125.34937076822757,7731300
2020-01-07,126.20240020751953,126.61152756233523,123.0686748749336,125.35803211630359,7382900
2020-01-08,126.18501281738281,127.07289444543646,125.08819755067789,126.10665938226497,6605800
2020-01-09,126.55928802490234,127.11639557996328,126.2111007839237,126.88136188693218,6112700
2020-01-10,126.27203369140625,127.24696863937207,126.13275347527042,126.87266800131107,5042600
2020-01-13,126.82915496826172,126.90749511736249,125.97608679667871,126.63764797101946,4593200
2020-01-14,127.54293823242188,127.62127837049192,125.98476909084897,126.2633295139763,7037500
2020-01-15,127.96951293945312,128.3090002791229,127.29925157811597,127.43851855868789,4960300
2020-01-16,129.00537109375,129.5624787891719,127.26440788524461,128.3263965050325,6476000
2020-01-17,129.84971618652344,130.05863651603408,128.77031440779092,129.18815506681224,9083600
2020-01-21,129.93678283691406,130.720210907758,129.26650833386233,129.33614845076977,9543900
2020-01-22,129.0488739013672,129.858415267614,127.09029065497207,127.69962500846312,10305300
2020-01-23,129.29261779785156,129.5015381422404,127.75186180390648,128.8660770756595,8671900
2020-01-24,129.1098175048828,129.658211796759,128.7703169817071,129.33613790450687,9051900
2020-01-27,129.484130859375,130.10217860558956,127.96078814338236,128.4134422695186,7587100
2020-01-28,130.136962890625,131.06838431834777,128.96180774550572,129.23166812350817,7336600
2020-01-29,131.04226684570312,131.60808773700336,129.8148981407899,130.0934452877055,6288600
2020-01-30,130.8855743408203,131.01614122835213,129.7452459147388,130.59831390575923,6470600
2020-01-31,129.58859252929688,130.57224099519246,129.38838547886957,130.3546205935338,8651700
2020-02-03,130.72018432617188,130.99874473715715,129.91064303641738,130.06732330572802,5765200
2020-02-04,131.96499633789062,132.96604471670489,131.61679577993857,131.86924284476547,6541400
2020-02-05,134.0454559326172,134.0715693159851,131.71255851929476,132.06945913531516,5979900
2020-02-06,133.6449737548828,134.48934155735657,132.95729947082629,134.27172126357445,6201200
2020-02-07,132.2174530029297,133.58411552474345,131.92149243931877,133.4796486980313,5700300
2020-02-10,132.1913299560547,132.23485669046244,131.34696178202347,132.0346363686857,4835600
2020-02-11,132.3044891357422,132.64397639244217,131.912761831286,132.5656229620547,3715300
2020-02-12,131.5210723876953,132.44378083308314,131.37309209763276,132.20004702798056,5166800
2020-02-13,130.6505889892578,131.47754390866777,130.46779527909672,130.7115290809755,5480200
2020-02-14,130.68540954589844,131.1293503893297,129.83232799695864,131.05971026599815,5716300
2020-02-18,129.82362365722656,131.2163995126789,129.75398353620446,130.98136576454115,7230700
2020-02-19,129.64952087402344,130.36330881991316,129.3361469927198,129.88455460562466,6115200
2020-02-20,129.1533203125,130.03251502215466,128.30895229683728,129.36224062897568,7464700
2020-02-21,130.5112762451172,130.78113664947585,128.43082612969172,128.9095935793697,7776800
2020-02-24,127.82186889648438,130.52880534278262,127.24368440294748,128.33872471622584,10588900
2020-02-25,126.71803283691406,128.55770552002144,125.99969349465673,127.8919259629063,10529000
2020-02-26,125.8682861328125,128.09341515988203,125.78944645167414,127.33127150783292,10093800
2020-02-27,121.87360382080078,126.82319411365309,121.72467994055732,124.88715693610517,12566700
2020-02-28,117.80883026123047,120.27047910070206,114.6025619219719,118.57974303013295,19820300
2020-03-02,122.66203308105469,122.75839715828772,117.39707097425416,118.07161951488531,11508200
2020-03-03,118.78118133544922,123.51176238131931,116.5998701064427,122.64448584777942,13662500
2020-03-04,125.69310760498047,125.83327597769839,120.1390661661521,120.61211771508542,10560500
2020-03-05,124.40531158447266,124.99225147738741,122.50432356399652,123.34532024719887,11339200
2020-03-06,124.4228515625,125.28135937062125,120.37558709988082,121.31293459741114,12239100
2020-03-09,119.52583312988281,122.36416884643826,118.17673608308398,119.42946905511147,13848600
2020-03-10,124.08121490478516,124.35278278005755,117.58981232920287,122.6182425623365,12698100
2020-03-11,115.46106719970703,121.5494894007568,115.198254819456,120.9713048376431,17763400
2020-03-12,109.86320495605469,117.17806604183376,109.06601242019889,111.5276608429002,21539200
2020-03-13,117.64236450195312,118.19426909475418,109.19742086390231,113.28849653462588,20084200
2020-03-16,111.36997985839844,117.17807139089899,107.2526308709926,108.25130712212672,18877900
2020-03-17,119.6572265625,119.8149192983329,111.96566545758648,112.61393405211798,18911800
