Price,Close,High,Low,Open,Volume
Ticker,AXP,AXP,AXP,AXP,AXP
Date,,,,,
2020-01-02,117.61852264404297,118.01104997613275,116.10448661158851,116.50636186978856,2708000
2020-01-03,116.45028686523438,116.91758336720594,115.83345919042888,116.18860196499091,2090600
2020-01-06,115.94561767578125,116.03908269006187,115.06710501065523,115.3007532855978,2855200
2020-01-07,115.33811950683594,116.26336453183079,115.29138700713406,115.39419280217552,2042300
2020-01-08,117.32881164550781,118.09517765667377,115.70262174481496,115.93627000590676,3458200
2020-01-09,119.45032501220703,119.51574623478137,118.1232047083396,118.21666257910603,2787100
2020-01-10,118.95500183105469,119.78678907210303,118.61854776384648,119.2353825971879,2789200
2020-01-13,120.13255310058594,120.51573957392073,119.28207735427024,119.47834098803541,3285700
2020-01-14,120.37557220458984,121.58119080924092,119.94565318216975,120.20733806164063,3836000
2020-01-15,121.32886505126953,121.347546642746,120.048462997289,120.27277044181825,3187200
2020-01-16,122.01112365722656,122.36625931346094,121.22606892985625,121.9643911532921,2424500
2020-01-17,122.91767120361328,123.23542939030476,122.23540806889945,122.85224285065841,3659400
2020-01-21,121.99240112304688,123.19803386139046,121.86155869710117,122.53446667646622,3102700
2020-01-22,122.88964080810547,123.61862221972717,122.36625674010733,122.36625674010733,2483800
2020-01-23,122.77747344970703,122.96440345161874,121.6279280938861,122.67466765295836,3841000
2020-01-24,126.27287292480469,129.09534804882307,125.09529076560916,127.441114286976,8612500
2020-01-27,122.09523010253906,123.34758131178347,120.44099648390572,122.57186740316736,6432400
2020-01-28,123.78684997558594,125.11397043126651,122.56253532862226,123.36628594383821,3712700
2020-01-29,123.06719207763672,124.42236325566833,122.84289889785727,123.8148692853336,2518400
2020-01-30,124.50650787353516,124.60931369648469,121.908339905277,122.19806151701822,2428500
2020-01-31,121.37559509277344,123.59993111984735,120.91765362420522,123.52516196440068,3522600
2020-02-03,122.4316635131836,123.57186793256373,121.91763459284743,122.01109958227407,2721900
2020-02-04,123.22608947753906,124.61862388362475,123.10458782732759,124.18871910108072,2547500
2020-02-05,124.86164855957031,125.04856433444725,122.7027264383492,124.70275517712743,4084500
2020-02-06,124.53451538085938,125.56257336973222,124.40367293325349,125.38499842067625,1708600
