Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2020-01-02,184.48731994628906,184.5066299855737,182.17061602643827,182.44089765944605,8733000
2020-01-03,183.02011108398438,184.3329141154618,181.3984062901609,181.8714065902858,4899700
2020-01-06,182.62429809570312,182.64360813412983,180.66474897883558,181.4755938418338,10109500
2020-01-07,182.1416778564453,183.50274855164596,182.0548047642187,183.01043823720332,4392300
2020-01-08,185.25953674316406,185.8194099797029,182.24781907139607,182.91387541709304,5712000
2020-01-09,186.5434112548828,187.19015766610963,185.83874945298564,186.30208730759318,6748000
2020-01-10,187.04539489746094,187.81763458077543,186.40829605403297,186.78476087437733,6586400
2020-01-13,188.5512237548828,188.81185773591145,187.53766025465546,187.6921111122461,11290500
2020-01-14,189.24623107910156,190.11499134562854,188.36780842854483,189.91228749041943,6236500
2020-01-15,192.86610412597656,193.20394881902536,189.50687886024102,190.163272935361,10831100
2020-01-16,193.97616577148438,194.50708134631802,192.84677158278913,194.0244335017862,9983700
2020-01-17,197.59603881835938,197.64430655213306,193.03984165991693,194.75806693170094,12518900
2020-01-21,200.0961456298828,201.15797682584892,196.7272729548742,197.04582231366405,14861700
2020-01-22,200.6849822998047,202.8376024463087,200.09615129795182,200.3085175431607,8065000
2020-01-23,199.35289001464844,201.16763607795076,198.17522797640976,200.6849881845495,8520800
2020-01-24,197.88563537597656,200.77187506764696,197.12305818880998,200.22164940168605,7812900
2020-01-27,194.69053649902344,196.27362121895882,192.19042360076054,193.05918403722936,7198900
2020-01-28,195.8102569580078,196.7658903637074,194.77738339232843,195.3662144135931,7215700
2020-01-29,197.75051879882812,198.7737300968506,195.48206754057333,197.20995545113672,7041700
2020-01-30,200.98423767089844,201.26416696182432,196.2639419701722,196.9203360202022,8571900
2020-01-31,192.0648956298828,196.90102201153962,191.37952916981956,194.49744503234373,16699600
2020-02-03,193.8410186767578,195.24069443465152,192.91434309369063,193.00121616787015,10885900
2020-02-04,196.49562072753906,197.80842367176163,195.21177548045594,196.43770533326017,10205900
2020-02-05,195.7716064453125,198.46478953002557,193.01086032498708,198.36825407430214,8672400
2020-02-06,195.99362182617188,197.52845310022389,195.45305862014413,196.00328420936407,7001200
2020-02-07,195.7041015625,196.75627058801822,194.11135444523916,194.97046723118703,5691100
2020-02-10,198.8412628173828,198.97640362367926,194.8545869377725,194.96077005195136,6239500
2020-02-11,196.8624267578125,200.4629759484039,196.57283507350937,200.29887743078928,10231900
2020-02-12,200.24093627929688,200.92628795709248,197.88561248619692,197.88561248619692,7355800
2020-02-13,200.49227905273438,201.52664845171714,199.18725133274975,199.7382591032563,9495300
2020-02-14,203.28604125976562,203.75972655189136,201.08198048313272,201.35265357846816,6548800
2020-02-18,204.1657257080078,204.45573679542161,202.3870126727156,203.00569610892927,7651500
2020-02-19,206.2054443359375,207.03680156258605,204.66840479208213,205.4417627530118,5927500
2020-02-20,204.4073944091797,206.57279376093277,201.34297693295437,205.06475384209142,8531900
2020-02-21,201.85531616210938,203.21835786668558,200.51161246236725,202.90900879164312,9231500
2020-02-24,192.16908264160156,196.98322910324106,187.54828676922938,191.29906399221463,13316800
2020-02-25,182.12513732910156,193.2324563107806,181.46779251237353,192.1690870477449,18539000
2020-02-26,180.9747772216797,187.06493718345146,180.8007646438863,183.67184679755758,14214700
2020-02-27,174.01454162597656,180.13371500932303,174.00487999840638,176.05426608709206,17536600
2020-02-28,175.70623779296875,176.25726027030024,167.21866847100173,168.001687990936,22659000
2020-03-02,185.92422485351562,186.03056176412926,177.00164499230712,180.11440028418556,17434500
2020-03-03,179.54400634765625,187.57722816820646,178.35497729584478,186.76520904748517,15226400
2020-03-04,187.8189239501953,188.0122745024607,179.96937534711836,184.0198245575141,10789100
2020-03-05,180.7331085205078,185.52790228238104,179.45706541819337,184.87055747251904,10106900
2020-03-06,178.21969604492188,179.79541189328833,173.98557185146444,177.42699993083502,15183200
2020-03-09,165.43031311035156,173.589211063344,162.70422954050386,165.507650383671,20486400
2020-03-10,176.51829528808594,176.52795691596083,166.1553364835173,173.49253894805474,16119400
2020-03-11,167.189697265625,172.77718650042115,164.5312891962796,171.73315537948164,14598200
2020-03-12,154.74832153320312,166.2713080913236,151.76124168960735,153.22094379345808,27467700
2020-03-13,169.97377014160156,170.44745540689104,156.80740549808095,163.1005767339615,19948900
2020-03-16,146.9470977783203,159.80412639172982,143.0513235130221,146.10607901526612,23692000
2020-03-17,152.63128662109375,158.24777535414594,144.27905260788643,150.5625624367056,22298000
2020-03-18,143.53469848632812,145.6614220027824,135.1438029621392,143.51537522977512,22787500
2020-03-19,147.1791534423828,152.01262317776485,136.75819387294547,142.0266729343961,19362800
2020-03-20,141.93966674804688,152.98897091682116,140.81829828674447,149.66355629971824,18692100
2020-03-23,131.2190399169922,138.57558134507065,129.469311505891,136.62285546814488,30344100
2020-03-24,149.38319396972656,150.07921469618984,138.79789965141504,140.01592854743726,24488300
2020-03-25,156.39170837402344,162.57854226329778,148.46482284383586,154.0136500902549,20619600
2020-03-26,163.25527954101562,163.88362471038096,156.40140820220216,156.68175770896207,17062900
2020-03-27,156.1790313720703,161.53452271531012,152.88260232421578,155.71502252753814,14950700
2020-03-30,160.05551147460938,160.3455078357603,155.33804065884954,155.6763746637182,15714500
2020-03-31,155.7537078857422,162.58824046331273,155.19302368449465,160.88684985247124,20613100
2020-04-01,148.01052856445312,152.80533760681612,146.37681323801712,151.11362299669756,12595200
2020-04-02,152.14794921875,153.07598183402132,146.2511106491401,147.44981637082844,14051100
2020-04-03,146.79244995117188,152.46693747055974,145.58408277920165,150.378875457257,11994700
2020-04-06,163.79660034179688,165.0436288574236,152.97929432604315,154.69034648752913,16479100
2020-04-07,162.9749298095703,172.8448815486568,162.50125921351318,171.83951157836336,15379000
2020-04-08,169.11341857910156,170.1381116642599,162.3368854866501,165.3143042108439,11146500
2020-04-09,167.90505981445312,171.28848834280976,167.0930405077862,170.3991317568539,12231800
2020-04-13,163.36158752441406,166.58067958842554,160.6161659731963,166.5226655710234,14043700
2020-04-14,168.80406188964844,169.58708148554044,165.14029898091414,167.3250215972799,9980500
2020-04-15,160.43247985839844,163.71923227012167,159.45610986065682,163.08121094001658,12118700
2020-04-16,157.01039123535156,162.40454392876902,154.477658425218,161.5441871134551,20308200
2020-04-17,163.89324951171875,165.29496722938396,159.45612880360255,163.99958641270214,15375800
2020-04-20,158.75045776367188,161.85353661596264,157.76442595286673,161.7568760858535,10505200
