Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2020-01-02,58.161155700683594,58.30741238201584,54.748517215773525,54.748517215773525,17540015
2020-01-03,58.35616683959961,58.502423523404794,56.21107751687821,56.40608767239293,17231837
2020-01-06,59.18495559692383,59.52621873869508,57.72239607676953,57.72239607676953,22461009
2020-01-07,58.746177673339844,59.672463694633585,58.11240125972269,59.23369741745719,14160793
2020-01-08,58.20991516113281,58.746188470756934,57.86865202379188,58.453675077994006,11115771
2020-01-09,58.06365203857422,58.9411883884182,57.67363546849652,58.84368517872961,7900488
2020-01-10,56.89359664916992,58.063646242607575,56.50358384934698,57.72238317710103,11767739
2020-01-13,59.08744812011719,59.233704807865,56.94235873957081,57.23487211506644,13274420
2020-01-14,58.648677825927734,59.428707222345224,58.453667678330916,59.28245054447843,9034667
2020-01-15,57.8686408996582,58.59992050966735,57.673630764861954,58.59992050966735,9239517
2020-01-16,57.7224006652832,58.40492700308161,57.62489743578687,58.209920544088945,7358067
2020-01-17,57.576133728027344,58.16115673241076,57.33237383192397,57.771140152380674,9345794
2020-01-21,56.8448486328125,57.52737851577589,56.60108875989481,57.234865175745426,8775485
2020-01-22,55.43103790283203,57.08860724073708,55.333534702090084,57.08860724073708,12428998
2020-01-23,57.38111877441406,57.771135321832816,56.552335943226154,57.18611236636624,14679157
2020-01-24,57.0886116027832,57.9661479391578,56.64984156893427,57.917394469400165,11912960
2020-01-27,55.77230453491211,56.50358791551281,55.47979491399504,55.82105800405989,9602991
2020-01-28,57.186119079589844,57.624889146190434,55.91856608450842,56.162325988845346,12625782
2020-01-29,63.085105895996094,63.37761923620694,60.89126703838396,61.28127985023433,44278356
2020-01-30,62.06131362915039,63.32886647577847,60.94001745425987,62.84134672420199,19154638
2020-01-31,60.696258544921875,62.110068085799234,60.15998531711958,61.81755473766649,15646447
2020-02-03,59.76997375488281,61.81755604101323,59.72122028539172,60.74501329411856,10105766
2020-02-04,61.33003616333008,61.52504257830432,60.40374636389432,60.891269863976405,8905297
2020-02-05,62.695098876953125,62.695098876953125,61.28128551241033,62.207575354448565,10046658
2020-02-06,63.13386535644531,63.37762525265349,62.548838620486954,63.08511188467431,12763278
