Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2020-01-02,97.22526550292969,97.38539690656762,96.69682087540583,96.72884837785772,5205000
2020-01-03,96.88896179199219,98.25810511101547,96.67277773136642,97.5054742621435,6360900
2020-01-06,96.56071472167969,97.41743061381443,96.34453670213733,97.07314257630485,9953000
2020-01-07,95.32766723632812,95.86412021046092,94.29480329771239,95.29563973722908,7856900
2020-01-08,94.23877716064453,95.35170703431406,94.19874735954592,94.91935097416487,7295900
2020-01-09,94.08663940429688,94.41491059982042,93.02174790220647,94.15068829774603,7345300
2020-01-10,93.22992706298828,94.23076360013434,93.19789956076502,94.09464518853017,6393800
2020-01-13,93.40606689453125,93.60623418401006,92.94167731687138,93.25393779976866,6846700
2020-01-14,93.1178207397461,93.58220418500058,92.64542278428819,93.27795211967928,7189100
2020-01-15,92.98171997070312,93.20591249717096,92.59740214257317,93.11783838892832,5808800
2020-01-16,93.59022521972656,93.90248572878073,93.23792880597462,93.3260029094126,7022000
2020-01-17,92.54133605957031,93.9104794877652,92.49329175970036,93.68629311710693,7885900
2020-01-21,90.72380828857422,92.19704252010682,90.61171511003175,92.15700662407589,8470300
2020-01-22,90.39554595947266,90.89996531205017,90.043249587667,90.55567734195485,5589900
2020-01-23,90.5556869506836,90.86794745569185,89.56285883498099,89.99522094390503,8007800
2020-01-24,89.55484771728516,90.45960781188164,89.1465047198002,90.30747871095915,6920000
2020-01-27,88.3858642578125,88.73816062772158,88.05759309290502,88.27377106895428,7609800
2020-01-28,88.9703598022461,89.37069438469364,88.69012070763605,88.85826660785045,5771900
2020-01-29,88.3698501586914,89.54682859636024,88.21772107597852,89.23456813819621,4772800
2020-01-30,89.19452667236328,89.33864733485093,87.32095806002384,87.92145980228578,8382700
2020-01-31,85.78369903564453,88.07361347467581,85.19120552813796,87.92148436936982,13699600
2020-02-03,85.09512329101562,85.87177340784125,84.39053658010624,85.63157019961554,8785500
2020-02-04,85.55149841308594,86.74449374952157,85.35133112334609,86.21605528109124,9909000
2020-02-05,88.29779815673828,88.59404795903038,86.56034746356693,86.68845135873298,6914100
2020-02-06,87.6652603149414,88.61005012171128,87.36100824817913,88.57802262384885,6274000
2020-02-07,87.22490692138672,87.62524153202848,86.84859141000405,87.2168985187599,4830100
2020-02-10,87.90547943115234,87.91348783422497,86.7284946329674,86.90464284883477,6011800
2020-02-11,89.04242706298828,89.17053707585109,88.12165619855712,88.6981390391965,6072700
2020-02-12,89.70696258544922,90.15533530614017,89.36267464388433,90.08327802258063,5725700
2020-02-13,89.40272521972656,89.93917211415081,89.05843722163227,89.17053042020984,5991900
2020-02-14,89.1678237915039,89.88874773255284,88.76281006372275,89.78344020811755,5148700
2020-02-18,89.29740905761719,89.32170888815068,88.15527376241745,88.29297692211921,4975800
2020-02-19,89.70243835449219,89.9940487317776,89.013916255909,89.52423132614898,5887500
2020-02-20,88.94908905029297,89.9697251008431,88.85998555968843,89.73481646015996,4466600
2020-02-21,88.30109405517578,88.44689924337699,87.19945622877088,88.2848900453651,6443900
2020-02-24,84.81796264648438,86.64052417473569,84.58305397457424,85.62798999237384,9539800
2020-02-25,81.57786560058594,84.98808050093193,81.00274683962688,84.89088115993663,12871900
2020-02-26,79.41510009765625,82.30689814402047,79.38269825472544,81.69937749411184,11990400
2020-02-27,76.24786376953125,79.54467447098617,76.20736611453617,77.72211313573429,15783700
2020-02-28,75.60794067382812,75.68894834297627,72.99155611280415,73.41276756429414,20835100
2020-03-02,78.24055480957031,78.31346049962562,74.69263651404613,76.1587843405037,15050800
2020-03-03,76.45848846435547,79.77150385977812,75.63226320668133,78.40255552831789,16525500
2020-03-04,79.81199645996094,80.20890814425074,77.49531766754399,78.062340539405,14753000
2020-03-05,78.72655487060547,78.88855785778756,76.90399345472679,77.52771175339743,12814400
2020-03-06,77.21182250976562,77.81124114067107,75.67276899472023,76.07778275236272,16861900
2020-03-09,65.34490203857422,71.2905057461696,64.80218522055637,66.60854885278728,30595500
2020-03-10,68.83612823486328,69.9053641100521,65.64461843739765,69.85675826571283,22642900
2020-03-11,67.25657653808594,68.72272420908486,66.21974241627329,66.60855830196246,18412800
2020-03-12,61.77268981933594,63.28743706693424,59.018595487313824,62.55841736788532,25768200
2020-03-13,67.57247924804688,67.63728291847852,60.03112668707741,64.78598939968597,23497500
2020-03-16,56.45890808105469,63.579049766149275,56.450812256557235,58.78368897569339,17535300
2020-03-17,57.260833740234375,59.115797061217215,53.04868793057311,57.02592507373247,22684200
2020-03-18,44.59200668334961,53.64811613552978,44.20319391146864,53.63191212710768,24947300
2020-03-19,46.48746871948242,47.37850065077089,41.79740966199964,44.762109613722764,29871000
2020-03-20,48.10752868652344,49.128164981130865,45.653146556649865,48.220932032588834,26960400
2020-03-23,43.91969680786133,48.115639960682216,42.907162322914395,47.192205914802194,23764000
2020-03-24,53.907325744628906,54.79835464536273,48.86085234189808,49.8004839988573,29198800
2020-03-25,56.110595703125,59.24540398963852,53.980225849820904,55.31677230593218,22560100
2020-03-26,61.86988830566406,62.45310900096005,54.99275766367204,56.94492659209231,24129100
2020-03-27,55.71369171142578,59.56942442835479,55.486884995139285,58.41918683574784,20411500
2020-03-30,58.28147888183594,59.075308588213005,54.2880428726553,55.08997458481714,18486800
2020-03-31,58.694576263427734,60.78444813957951,57.35803000867868,59.35069638593349,18514200
2020-04-01,55.53548049926758,58.55688563444356,54.76595688677943,56.30501029177478,14362000
2020-04-02,61.659278869628906,63.749144558307336,56.36169970898922,58.11945742598551,23220600
2020-04-03,60.84115982055664,63.98406397553264,59.156301309015,63.182138562642805,14905400
2020-04-06,65.11811065673828,65.57172408210057,61.165178655676854,62.37211790816977,17334900
2020-04-07,65.54741668701172,69.41125090254206,65.4907150153801,68.25291145633724,16394800
2020-04-08,69.64616394042969,69.90537248121207,66.0334360194978,66.65716062639294,12284800
2020-04-09,68.29340362548828,72.82956171120996,66.03342658649987,71.88182501871803,17023800
2020-04-13,68.77942657470703,70.76399114828126,67.55628352233121,70.6181859752827,13854700
2020-04-14,68.53641510009766,70.53718365864493,68.30960842917247,69.22493711684004,14797600
2020-04-15,66.81913757324219,67.54006123910568,64.25135300246922,65.17478345492395,13982300
2020-04-16,64.79411315917969,66.57617778427041,63.83828023827325,65.8633494622258,12291900
2020-04-17,70.61009216308594,70.87740270793185,65.87143276090231,65.87953476590283,16130100
2020-04-20,67.69398498535156,70.47237902634976,66.49514179535048,66.9568633148923,15749000
2020-04-21,66.1306381225586,67.87219831283065,64.19467308175021,65.02900033615481,19620600
2020-04-22,68.39871978759766,69.05484004383919,67.20797844847856,68.81182933707322,10320700
2020-04-23,70.31038665771484,71.91423758270713,69.16824496202172,69.90537292392621,14226500
2020-04-24,70.4804916381836,71.92233954072458,69.47605312943128,71.67123300354606,9175500
2020-04-27,72.66755676269531,73.40468465752816,69.55705453663401,70.26987641843509,12037100
2020-04-28,72.82955932617188,73.68008430437786,71.95472833714457,72.53794899649611,10645200
2020-04-29,76.6447982788086,77.06600982664827,74.75743286825441,74.9113400588203,12342800
2020-04-30,74.52252197265625,77.55202276592203,73.37228452976105,75.91577011138281,12222000
2020-05-01,72.44883728027344,74.56300884064042,70.50477069625563,74.12559339573512,13250100
2020-05-04,74.06890106201172,74.21470622866994,71.03129857331398,71.89802756955501,11192400
2020-05-05,75.24343872070312,77.19560756619894,75.07333372180393,76.54758322561506,13608700
2020-05-06,72.9429702758789,75.70516051269898,72.71615741131416,75.21104330135844,11145900
2020-05-07,75.04093170166016,76.1911690323419,74.4496152088528,75.31634420873526,9749600
2020-05-08,77.33330535888672,77.40620484762967,76.19926593163862,76.9525915487375,8585900
2020-05-11,75.63225555419922,76.62858572940866,75.47834838078548,76.31267555873072,7101000
2020-05-12,73.79348754882812,76.16686784146854,73.71248605290546,75.43784201812852,8749100
2020-05-13,71.84942626953125,72.90246433752512,70.73159070782918,72.82146283537601,12215100
2020-05-14,72.9429702758789,73.65579216731213,69.67855464324623,70.70729290817567,10678200
2020-05-15,72.22203063964844,74.57110465763994,71.95472017111264,73.42896947937737,10113000
2020-05-18,76.0686264038086,76.76725648743555,75.17273119222536,75.94533726652242,12304300
2020-05-19,73.66040802001953,76.13438053415237,73.5864320241429,76.05218986042557,7749300
2020-05-20,76.43848419189453,76.82478721209762,74.12067234142175,74.79464582217638,9160000
2020-05-21,75.64942932128906,76.74258315130585,75.02476909403025,76.24942670988094,8830900
2020-05-22,74.20286560058594,75.28779871170953,73.53711304420777,75.16450957552017,8563100
2020-05-26,76.68505859375,77.5398489846995,75.64121776992974,76.01929982343502,9430000
2020-05-27,77.17823028564453,77.82754734202004,75.70699385726162,77.81932639249075,7822600
2020-05-28,74.68779754638672,77.17821163853812,74.62204250753395,76.93985432575606,9633300
2020-05-29,75.36998748779297,75.52615414109745,73.36450892103356,74.12889402133301,17010000
2020-06-01,76.26588439941406,77.13711675710061,74.06314066142227,74.7453351120522,7344000
2020-06-02,77.82752990722656,78.26314607348493,76.676841790042,77.07958043629559,7880300
2020-06-03,79.87409973144531,80.32615775234206,78.69875514785896,78.87957835621766,8440200
2020-06-04,79.13439178466797,79.63576307569905,78.21384615188708,79.54535144808709,6371700
2020-06-05,82.85767364501953,83.8768579814828,81.41110034875813,81.43575692176601,12760100
2020-06-08,84.85493469238281,85.14260515226763,82.90699024205863,84.3535634891211,11090700
2020-06-09,83.44945526123047,84.60014339384284,82.05219513139491,82.76726082116257,10745400
2020-06-10,80.202880859375,83.42480277178916,80.18643896297453,83.0138431522237,10486300
2020-06-11,73.45491027832031,77.41655998452876,73.24943050876439,75.86313342834555,14944800
2020-06-12,75.9371109008789,76.9727308011535,73.98094555213406,76.94807422960456,9532400
2020-06-15,74.98368072509766,75.68231069172116,72.50148158202998,73.22476811783214,12289500
2020-06-16,77.2850570678711,78.55903426520838,75.19738166366598,78.07409870343164,8726700
2020-06-17,75.23847961425781,77.26039996729544,75.20560209582483,77.12067521701435,6019900
2020-06-18,75.5672607421875,76.62753736773405,74.05492600355063,74.7946546109955,7064100
2020-06-19,74.49052429199219,77.59738369554242,74.4247755310679,77.59738369554242,14838800
2020-06-22,75.27959442138672,75.36179137753187,73.63575563044131,74.23575954826521,5939200
2020-06-23,75.15628814697266,76.5124497109926,74.94258741482442,76.0275204284876,6317700
2020-06-24,72.03298950195312,74.07956630740644,71.39189360656378,73.96449813493886,8974500
2020-06-25,73.32341766357422,73.56999595401402,71.63848691472367,71.76176978919715,7398000
2020-06-26,71.06312561035156,73.01107616159652,70.8329892625073,72.96997769773354,13766000
2020-06-29,72.05765533447266,72.79738387452929,71.1782020342792,71.43300125242119,7022200
2020-06-30,73.33984375,73.96449774849023,70.98093368524944,71.17819251262819,8263600
2020-07-01,72.01655578613281,74.60559600595857,71.95902169837547,73.38093826898353,6379400
2020-07-02,72.58367919921875,74.26861598984068,72.46039634149882,73.4549177751614,5832800
2020-07-06,72.79737854003906,74.17820295671126,72.18093918028801,73.5617635969602,6747500
2020-07-07,70.93986511230469,72.39466603790244,70.80836126222533,72.18096522693233,5898000
2020-07-08,70.97272491455078,72.16451157155103,70.59464281773398,71.00560243654522,6736400
2020-07-09,68.00557708740234,70.94804864626902,67.96448489937568,70.66037824710482,8833600
2020-07-10,70.05217742919922,70.20833781588762,67.80833521390187,67.80833521390187,6218100
2020-07-13,70.19189453125,71.44942978921839,69.70695898669794,70.71792226960612,7074000
2020-07-14,72.61656188964844,72.82204169480916,69.89601127595925,70.18368174903506,7440500
2020-07-15,73.06039428710938,74.1288917130069,72.5014890024584,74.12067076552428,5935200
2020-07-16,72.6247787475586,73.54533048030325,71.79463862565251,72.69053378648586,4795700
2020-07-17,71.66314697265625,73.24123055008045,71.43301056812523,72.6658895387529,5964000
2020-07-20,70.08505249023438,71.90971424943024,69.69875570574148,71.3672507990118,14974800
2020-07-21,75.11519622802734,75.39465202069064,70.98094359801344,71.07135521292693,15115000
2020-07-22,74.82752990722656,75.00013219870115,73.06862319896605,73.93163465633894,10317500
2020-07-23,74.80287170410156,75.10697780928209,73.98916714247925,74.38369113636396,6586300
2020-07-24,74.07958221435547,76.2247920300223,73.95629933934302,75.18917825543906,6620500
2020-07-27,74.82752990722656,74.8686221076274,72.98643252741809,73.77547426162172,7599700
2020-07-28,73.2412109375,74.93436226379652,72.96175518486895,74.35902140653411,6787300
2020-07-29,74.03026580810547,74.03848675632685,72.80560789445937,73.5453364657291,6386900
2020-07-30,70.9069595336914,72.73984192551882,70.43846588737381,72.68230783810245,10112800
2020-07-31,68.99190521240234,69.12340903420802,66.9946411446794,68.42477891207781,19119800
2020-08-03,69.70696258544922,69.97819741568921,68.87682874125377,69.02477444222598,11220100
2020-08-04,71.0877914428711,71.27683562222937,69.27135072271541,69.43573832884131,9077900
2020-08-05,71.67135620117188,72.68231963934436,71.0220455109368,72.44396230399074,7324200
2020-08-06,71.89327239990234,72.24669790168143,70.76724085452581,71.03847569162862,7035600
2020-08-07,71.34259033203125,71.59738328190588,70.47135170049131,71.40833910342906,7185000
2020-08-10,73.75081634521484,73.77547291915593,72.00012434644344,72.27958014951685,8150200
2020-08-11,73.66040802001953,76.44671387335923,73.29054058212927,75.5754751737651,9074300
2020-08-12,74.56449890136719,75.33710483243416,73.5206581727029,74.63025393182924,9057400
2020-08-13,73.82479095458984,75.0247923748893,73.7754778034429,73.86588942771002,7314600
2020-08-14,74.26040649414062,74.45766536765744,73.02752756085412,73.15081670833209,6343000
2020-08-17,74.60560607910156,75.2713649224638,73.74259464621882,74.26040150594847,10473800
2020-08-18,73.06312561035156,74.5138872661131,72.80465943127663,74.1803786201513,7981500
2020-08-19,72.02926635742188,73.28825868106175,71.87084829332531,72.78799881056922,9120300
2020-08-20,70.7118911743164,72.44613085541417,70.64519454131083,71.2204903727263,7872300
2020-08-21,70.93701934814453,70.94535245239392,69.62800317123519,70.59517123947128,9003600
2020-08-24,72.70462036132812,72.82134745801883,70.77861690478169,71.37059185547021,8738700
2020-08-25,71.81248474121094,73.40498576541646,71.5039944410293,73.37997372606652,6835800
2020-08-26,70.68690490722656,71.57069763788306,70.58685674067675,71.46231000373743,7486500
2020-08-27,70.79529571533203,71.39560377105505,70.01155118650938,71.0037378677934,7438200
2020-08-28,71.39559936523438,71.47898130999316,70.30336458930645,70.91201843583951,7307900
2020-08-31,69.97819519042969,71.62072026425894,69.92817111261536,71.56235671975914,9437500
2020-09-01,69.26947784423828,69.7280466319629,68.74419969895747,69.41955640558311,8990600
2020-09-02,69.36121368408203,70.00321272397113,68.95266247936648,69.25281969211066,10821900
2020-09-03,68.60248565673828,70.44511366771594,68.12723776577256,69.24449109962632,16179900
2020-09-04,68.3106460571289,69.73638927429384,67.45186561297237,68.75254229646008,10516600
2020-09-08,65.84269714355469,67.18506489016332,65.06729221142143,67.11836188583713,14942500
2020-09-09,66.72650146484375,67.59362159069494,66.4346837208433,66.6764773833436,9269800
2020-09-10,65.15900421142578,67.4435279332268,65.07562864048309,67.22674635985715,11845900
2020-09-11,64.77548217773438,65.60925074694748,64.25854337480848,65.23405107411197,13732400
2020-09-14,64.44197845458984,65.01728084734455,64.13348177014242,64.60039653054255,8182800
2020-09-15,63.65821838378906,65.4341492115359,63.333049204850575,64.66707742115568,11732000
2020-09-16,65.50086212158203,66.26793410249914,63.333064936472525,63.65823419618145,13019000
2020-09-17,65.692626953125,65.74265103218325,63.67490852321646,64.64207676485591,10515100
2020-09-18,65.20903015136719,65.9927745352255,64.61705531120877,64.93388503433415,14517800
2020-09-21,63.616539001464844,63.908356703808494,62.26583174342573,63.56650856595677,16199100
2020-09-22,62.97452926635742,64.64206614664714,62.82445069268541,63.49146798926065,9155000
2020-09-23,59.989654541015625,63.291384142420405,59.906278944468085,63.024572055627864,16649200
2020-09-24,59.86458206176758,60.89011377537776,58.7806804452676,59.40600683298321,15203500
2020-09-25,59.889591217041016,60.431541999207234,59.00579230602505,59.20590132049017,11070500
2020-09-28,61.64051055908203,62.33253999801066,60.990172093062114,61.39871691074013,12863800
2020-09-29,59.94796371459961,61.81560360066699,59.28928575613688,61.69887650535963,10553000
2020-09-30,60.031333923339844,60.773387403222536,59.706164706813674,60.239776055018105,10466500
2020-10-01,58.7139892578125,59.93129077430056,58.388819979627684,59.62280043205613,14930700
2020-10-02,59.355987548828125,59.75619290702781,57.37995371412507,57.463329300320886,9854800
2020-10-05,60.61497497558594,60.639993377075434,58.95577723449475,59.63112776826988,12049800
2020-10-06,60.281463623046875,61.965673153031446,60.23977265460498,61.565461483894744,15294500
2020-10-07,61.515438079833984,61.632165159362614,59.66447101709611,60.17307030410603,15410300
2020-10-08,62.71607971191406,62.991224896780224,61.690541459753845,62.02405019645676,11590900
2020-10-09,61.69886779785156,63.44144087554761,61.682195227081905,63.2496776865273,12260900
2020-10-12,62.12409973144531,62.49095358729083,61.03185854752348,61.39037929745515,9056900
2020-10-13,61.1986083984375,62.31585512095965,60.681669644960074,62.31585512095965,10440300
2020-10-14,60.82341766357422,62.05739800748201,60.790072516926436,61.09856283204112,7057500
2020-10-15,61.29031753540039,61.465408137977434,59.52272621805648,59.88124688842323,10052100
2020-10-16,60.77338409423828,61.72387965404673,60.25644534580877,61.298655947453895,9305600
2020-10-19,59.431026458740234,61.14858778739284,59.3559903359854,60.95682456625287,8357100
2020-10-20,59.7645378112793,60.27313720283966,59.230926377699575,59.9563074020111,7753200
2020-10-21,59.08918380737305,59.681158758404,58.972456710614814,59.30595906640995,9800600
2020-10-22,61.1986083984375,61.27364450913731,58.83904204659603,59.09750824276037,9810100
2020-10-23,60.50658416748047,61.99903065377895,59.88959721397053,61.64050991839832,8727200
2020-10-26,59.14754867553711,59.93962632994905,58.5639068175732,59.80622665688433,9710900
2020-10-27,57.95524978637695,58.86405439128662,57.938570854257286,58.713975807953524,14251700
2020-10-28,55.76243591308594,56.76296194633809,55.30386704718402,56.4377927348471,15961900
2020-10-29,57.363277435302734,57.64675568228383,54.32836049357447,55.13711062468771,12292200
2020-10-30,57.94691848754883,58.4555178493531,56.76296858613383,58.28042720431142,17191600
2020-11-02,60.15640640258789,60.93181146328797,57.863542728180626,58.94743810302881,11475500
2020-11-03,59.814544677734375,61.11522773869034,59.23924879343768,60.99850066876648,8608000
2020-11-04,59.83956527709961,61.3570237644445,58.272082712955715,59.0141362041703,10925700
2020-11-05,60.14805603027344,60.84008537684799,59.83122630635728,59.947953381544735,10627700
2020-11-06,59.3226432800293,61.09022882318034,59.055837554960256,60.448229733878364,8366900
2020-11-09,66.20121765136719,70.26166602061495,65.25072210645281,66.70147746008813,24015200
2020-11-10,69.26113891601562,69.32784191294076,66.45967665663925,67.65196569179734,15039700
2020-11-11,68.75255584716797,70.4451050345663,68.20227189613793,70.11993579960551,11640600
2020-11-12,67.26010131835938,68.569117569017,66.62644185769932,67.51857387106281,8920700
2020-11-13,69.22779846191406,69.49460413103192,67.56026143964024,67.66031595099028,10890300
2020-11-16,74.17205047607422,74.35548057740881,71.3205635220982,71.90419897075435,18980200
2020-11-17,73.63905334472656,74.05360962286753,71.76931255013235,73.09759023926712,14329000
2020-11-18,71.3039779663086,74.36663339842599,71.27859789595996,73.91823494293814,10583700
2020-11-19,72.53074645996094,72.72533133279194,70.27182302565606,70.68638575512078,8820200
2020-11-20,72.58151245117188,73.021448835605,71.8116157099766,72.5222901214453,8294600
2020-11-23,77.01472473144531,77.4800475283321,73.40215062972241,73.98591160111434,13379300
2020-11-24,80.8980484008789,81.06725319416681,78.68142946221228,79.01138332744807,17257400
2020-11-25,77.9538345336914,80.10276889874513,77.9538345336914,80.10276889874513,10556600
2020-11-27,77.25162506103516,78.33455122926085,76.6001795067819,77.26854941321007,4627700
2020-11-30,73.75748443603516,76.86243777256539,73.52059517779009,76.15176999783017,14288400
2020-12-01,73.98592376708984,75.89796895405047,73.66443207121563,75.53417283159446,9913600
2020-12-02,76.03331756591797,77.25160597683187,73.68979238431913,73.8251613492804,10509600
2020-12-03,75.97410583496094,77.08241195720882,75.3564961421463,76.63401349415429,8249800
